date,url,username,content,location,lanuage
2022-11-02 21:56:54+00:00,https://twitter.com/benbvi3ws/status/1587926751719542785,benbvi3ws,"TRANSLATION :
First Lady of Ukraine Olena Zelenska became a special guest of Web Summit 2022, the largest European technology conference held annually in Portugal and dedicated to modern breakthrough  
Source : https://t.co/Av5SXE78bW 
Media link :",🐦 since 2006 🌊🇧🇪🇵🇹,en
2022-11-02 21:55:25+00:00,https://twitter.com/Forbes_Portugal/status/1587926378124496896,Forbes_Portugal,Microsoft cria ilha para promover 20 startups nacionais e internacionais na Web Summit https://t.co/88NLPSr0jl,"Lisboa, Portugal",pt
2022-11-02 21:55:06+00:00,https://twitter.com/filipalvezzz/status/1587926300018499584,filipalvezzz,Web summit season é Tinder season,,es
2022-11-02 21:54:59+00:00,https://twitter.com/sender_jean/status/1587926270100504576,sender_jean,"@ZelenskaUA @WebSummit Votre présence à lisbonne, dans le cadre du Web Summit, à été près important, parce que tout le monde vous a suivi dans vos déclarations.
En portugais on dit :muito obrigado.",,fr
2022-11-02 21:53:22+00:00,https://twitter.com/fluorrui/status/1587925860627394560,fluorrui,"Fui voluntário na Web Summit há 5 anos.
Old old old 💀",,pt
2022-11-02 21:51:33+00:00,https://twitter.com/olyvine/status/1587925404307914752,olyvine,"Great start to Web Summit! 🌉🇵🇹 Meeting old partners and making new ones, while learning the other side of #clientside 🌚 

Delighted to see Invest Moldova working to attract 🤖 companies to what is perhaps one of Europe’s easiest places to run digital…https://t.co/OpTfI7Pqqi",London,en
2022-11-02 21:44:42+00:00,https://twitter.com/CrisLira2/status/1587923679610273792,CrisLira2,"Presidente de Portugal, Marcelo Rebelo, recebe Missão Web Summit  https://t.co/y44fjYaYto",Natal-Brasil,pt
2022-11-02 21:38:42+00:00,https://twitter.com/r2u_RA/status/1587922172579696640,r2u_RA,E o Web Summit continua noite adentro no Night Summit at Pink Street... https://t.co/ocbgeGUGeo,Brasil,en
2022-11-02 21:34:47+00:00,https://twitter.com/ftwdao/status/1587921184796311552,ftwdao,"Just, nice to see @ftwdao x @MakerDAO  swag from #coolofflisbon with @cz_binance at Web Summit. 

#bullishonbuidlers https://t.co/zJamIq91hX",Switzerland,en
2022-11-02 21:34:20+00:00,https://twitter.com/MetaversoInfo/status/1587921072900362240,MetaversoInfo,"Live traz Daniela Oliveira, head de inovação da Cyrela, direto do Web Summit

Ajuda aí, nos segue!

#metaverso #metaversobrasil #meta

https://t.co/tYzIgFZFu7",,pt
2022-11-02 21:34:06+00:00,https://twitter.com/CrisLira2/status/1587921015304224771,CrisLira2,Web Summit Lisboa 2022 atinge capacidade total com71.033 participantes de 160 países https://t.co/n9IBp3MKPw,Natal-Brasil,ca
2022-11-02 21:32:15+00:00,https://twitter.com/janetcoyle2/status/1587920549539246080,janetcoyle2,@koenvdcv Enjoy web summit! @Alban_remy and Thibault are there,London,en
2022-11-02 21:30:43+00:00,https://twitter.com/Crypto24Crypto/status/1587920162161770498,Crypto24Crypto,"Web Summit Lisbon, Nov. 2: Latest updates from Cointelegraph’s team on the ground https://t.co/V27i1v4USA",,en
2022-11-02 21:30:26+00:00,https://twitter.com/ErdemErkul/status/1587920089198002177,ErdemErkul,Web Summit Turkish Tech and Entrepreneurship Network https://t.co/8GRbNb6sB4,Worldwide ,en
2022-11-02 21:27:29+00:00,https://twitter.com/hipersurf/status/1587919348764745728,hipersurf,"@ColectivoHabita @Hedflow @WebSummit @CamaraLisboa @sttefanicosta Não há confusão nenhuma, é xenofobia sim, se não fosse não estavam em frente à Web Summit, estavam em frente ao parlamento, no Largo do Rato, na Soeiro Pereira Gomes, nos lugares onde estão de facto os responsáveis pelo problema, aí não há nenhum, pelo contrário!",Kyiv,pt
2022-11-02 21:19:40+00:00,https://twitter.com/newmoneygr/status/1587917381422440448,newmoneygr,Web Summit 2022: Startups και κρυπτονομίσματα στη Λισαβόνα https://t.co/MaC0MLEACQ,,und
2022-11-02 21:17:50+00:00,https://twitter.com/FLao41143690/status/1587916921722265601,FLao41143690,"Olena Zekenska in Portugal, visiting the Ukrainian Refugee Center in Cascais, Lisbon. She came for the Web Summit. She did well to accept the invitation. And  Ukrainians, especially  were happy to see her here. She's a very dignified woman and represents her people wonderfully. https://t.co/isEWIoQZ7X","Aveiro, Portugal",en
2022-11-02 21:16:36+00:00,https://twitter.com/MetaversoInfo/status/1587916610966523904,MetaversoInfo,"Alexa, OnlyFans, Metaverso e Revolut: o dia 1 da Web Summit 2022

Ajuda aí, nos segue!

#metaverso #metaversobrasil #meta

https://t.co/hMDL4dpLZp",,pt
2022-11-02 21:16:13+00:00,https://twitter.com/Masoodkarim16/status/1587916513817907201,Masoodkarim16,"Web Summit has started already!

Although the talks are over, Day 1 isn't finished yet!
Make your way over to Lisbon's Pink Street to keep the fun going 🙌.

Follow Franski Enterprise SMC Pvt to jump into the third dimension!
Let's end workforce exploitat…https://t.co/nd8Xd4jqIW",Pakistan,en
2022-11-02 21:11:02+00:00,https://twitter.com/kryptolinks_de/status/1587915207984168960,kryptolinks_de,"02.11.2022|https://t.co/LzahgEjfWZ: Web Summit Lisbon, Nov. 2: Latest updates from Cointelegraph ground team -&gt; https://t.co/RU8P4XxQl7 @kryptolinks_de #kryptolinks #CryptocurrencyNews",Blockchain,en
2022-11-02 21:10:44+00:00,https://twitter.com/SebatiaoDoming1/status/1587915134793555978,SebatiaoDoming1,"Web Summit 2022
🇦🇴 Não encontro nada, mesmo nós a lançar o  🛰️

Alguém sabe de alguma coisa de lá em Lisboa ? 

Será estamos Presentes ?",,pt
2022-11-02 21:07:07+00:00,https://twitter.com/gorbatuk_o/status/1587914224931864577,gorbatuk_o,"Перша леді України Олена Зеленська стала спеціальною гостею Web Summit 2022 – найбільшої європейської технологічної конференції, яка щороку відбувається в Португалії та присвячена тематиці сучасних проривних технологій в ІТ-галузі. 
Подробиці: https://t.co/ejyJRaCiQ3",,uk
2022-11-02 21:04:28+00:00,https://twitter.com/rubengv_10/status/1587913557605507072,rubengv_10,@CarbonatoY Web summit e Iberanime,🫵🤨🫴🏳️‍🌈?,en
2022-11-02 21:03:42+00:00,https://twitter.com/JosAugu29187988/status/1587913365266972672,JosAugu29187988,"A rainha da Jordânia, também esteve na web summit, mas não foi notícia, porquê?
Outros valores, outros princípios, mas as mesmas causas.",,pt
2022-11-02 21:02:12+00:00,https://twitter.com/CrisLira2/status/1587912984935874560,CrisLira2,Web Summit Lisboa 2022 supera todas as expectativas https://t.co/mCpuxdffVs,Natal-Brasil,pt
2022-11-02 21:01:18+00:00,https://twitter.com/epocanegocios/status/1587912759513317376,epocanegocios,"Charles Schweitzer, diretor de inovação do Grupo Carrefour, compartilha sua jornada no Web Summit 2022.
https://t.co/RR4PRc7aDS",Brasil,pt
2022-11-02 21:00:45+00:00,https://twitter.com/expresso/status/1587912620128063490,expresso,Mulher do Presidente ucraniano veio a Lisboa participar na Web Summit https://t.co/lWgwmYls5H,"Lisboa, Portugal",pt
2022-11-02 20:59:07+00:00,https://twitter.com/TheCrypt0Verse/status/1587912208960430081,TheCrypt0Verse,"During a live panel at the Web Summit in Lisbon, Changpeng Zhao (colloquially styled as CZ), CEO of cryptocurrency exchange Binance, shared his viewpoint on why it's so important
#fomo #blockchain #metaverse #web3 https://t.co/k5Rrx2rmdu",Austria,en
2022-11-02 20:54:53+00:00,https://twitter.com/SoniaCosta/status/1587911146593734656,SoniaCosta,"A melhor companhia para mais um Web Summit!

Terminamos o dia com uma merecida piña colada 🍍

#websummit #networking #ifyoulikepinacolada https://t.co/dtLgg8TmSv","Porto, Portugal",pt
2022-11-02 20:48:42+00:00,https://twitter.com/Nick21540780/status/1587909586505568256,Nick21540780,#Olena #Zelenska the #First #Lady of #Ukraine the #Wife of #Volodymyr #Oleksandrovich #Zelenskyy was opened Web Summit #WebSummit @WebSummit 2022 in the #Lisbon https://t.co/RZ27iP1CYr via the @YouTube,"Kyiv, UKR",en
2022-11-02 20:42:01+00:00,https://twitter.com/tadproletarian/status/1587907907152117762,tadproletarian,if you had to go about improving humanity and had to do it with just one bombing the web summit would probably be high on the lost of efficient targets,E4M2,en
2022-11-02 20:32:56+00:00,https://twitter.com/the_other_ines/status/1587905621982318592,the_other_ines,"ao sair da casa de banho na web summit, deparei-me com um monte de gente a olhar para mim e segurança armada até aos dentes

naturalmente, achei que era uma manifestação da minha ansiedade, até que atrás de mim sai a primeira dama ucraniana 😳",intj-a,pt
2022-11-02 20:31:11+00:00,https://twitter.com/cnnportugal/status/1587905179189448705,cnnportugal,"A primeira-dama da Ucrânia, Olena Zelenska, está de visita a Lisboa. Foi a convidada de abertura da Web Summit e apelou a todas as formas de ajuda possíveis. https://t.co/LxEJwFqKed",Portugal,pt
2022-11-02 20:29:25+00:00,https://twitter.com/higginsdavidw/status/1587904735943987200,higginsdavidw,"Paddy back in May boasting of queue expertise.

People reporting 3 hour queues today at the Web Summit.

🤦‍♂️ https://t.co/9xBMErgd0A","Dublin City, Ireland",en
2022-11-02 20:28:03+00:00,https://twitter.com/FactorNews_/status/1587904393722077185,FactorNews_,"Web Summit Lisbon, Nov. 2: Latest updates from Cointelegraph’s team on the ground https://t.co/y7N0AlWQsM",,en
2022-11-02 20:23:07+00:00,https://twitter.com/miguelblanco85/status/1587903149523746816,miguelblanco85,".@jamieheaslip Hearing reports that Web Summit is an absolute farce. What’s the story with that, any inside scoop? https://t.co/9p9fjOeGgR",London via Dublin via Kilkenny,en
2022-11-02 20:22:41+00:00,https://twitter.com/casadoimpacto/status/1587903041080102913,casadoimpacto,"Até amanhã! 👀
Vemo-nos na Web Summit ✅

#casadoimpacto #doitforpurpose #lisboa #santacasalisboa #WebSummit 

https://t.co/jBkSfiKAjn https://t.co/2rUMV7Fa9V","Tv. de São Pedro 8, 1200-432 L",pt
2022-11-02 20:18:07+00:00,https://twitter.com/HeroMakerMeta/status/1587901892012679168,HeroMakerMeta,"📣 Don't miss HeroMaker Sudios CEO &amp; Co-Founder, @gareb, at the WEB Summit in Lisbon, Portugal November 3rd from 10 am - 10:20 WET

#WebSummit2022 #Superheroes #Web3 https://t.co/YcMMKZjuLk","Los Angeles, CA",en
2022-11-02 20:15:33+00:00,https://twitter.com/ionicapascal/status/1587901246748651520,ionicapascal,"Changpeng Zhao a fost prezent la Web Summit de la Lisabona, una dintre cele mai mari conferințe tehnologice anuale din lume, pentru a discuta despre noutățile din lumea cripto.

 Urmăriți discursul complet aici 👉 https://t.co/WBU9HbxXkU",Norway,ro
2022-11-02 20:12:28+00:00,https://twitter.com/portugal_bits/status/1587900470508412928,portugal_bits,"#portugal #lisbon #lisbonbits #WebSummit2022 
First measures of Portugal’s startup law unveiled at Web Summit | Sifted https://t.co/dyvPCuONlR",,en
2022-11-02 20:12:26+00:00,https://twitter.com/HeadlinesOT/status/1587900462338314240,HeadlinesOT,Chronosphere CEO To Speak at Web Summit 2022 https://t.co/fyaMCHK4HB,Mumbai,en
2022-11-02 20:09:57+00:00,https://twitter.com/aritacoelho/status/1587899838863138817,aritacoelho,"Em dia de Web Summit também houve Webstory! 

https://t.co/z2f9lpMwXv","Lisboa, Portugal",pt
2022-11-02 20:07:15+00:00,https://twitter.com/fazer_aprenda/status/1587899158266286080,fazer_aprenda,"Ser grato, treinar e sorrir. As dicas de um boxeur ucraniano na Web Summit

Ajuda aí, nos segue!

#comofazer #aprendafazer

https://t.co/yAtl8eGFXi",,pt
2022-11-02 20:06:19+00:00,https://twitter.com/BrendaLaunch/status/1587898922986803200,BrendaLaunch,"Canada showing up at Web Summit ! Great to see the diverse representation across our country in Lisbon Portugal! 
Alberta strong at front of stage Alberta IoT Calgary Economic Development Edmonton Global Invest Alberta Edmonton Unlimited Intrinsic Investm…https://t.co/RPeV8IILjL",,en
2022-11-02 20:05:29+00:00,https://twitter.com/emjoellejohnson/status/1587898714324090880,emjoellejohnson,@cryptowitch6 wine and dine our way through web summit?,,en
2022-11-02 19:59:42+00:00,https://twitter.com/RenatoPistola/status/1587897256875012096,RenatoPistola,"Desce que a Web Summit começou a ser realizada em Portugal, o PIB do país cresceu enormidades. Percebe-se assim a grande agitação em torno da conferência. E assim deixo o meu contributo propagandistico para a coisa",,pt
2022-11-02 19:57:37+00:00,https://twitter.com/DiogoMorg/status/1587896734633848833,DiogoMorg,@MinervaRevista_ @irmaoluciaredux @josemachado A revista da treta a fazer das suas outra vez. Isto é claramente a gozar com a Web Summit.   Não é preciso crescer no mundo rural para apreciar e respeitar a Ovibeja. Uma feira agrícola muito popular.,"Lisbon, Portugal",pt
2022-11-02 19:57:14+00:00,https://twitter.com/UkrainianCrimea/status/1587896636608458752,UkrainianCrimea,Олена Зеленська відкрила Web Summit 2022 у Лісабоні   — Офіційне інтернет-представництво Президента України: https://t.co/eXwruMTQkN,Сімферополь,uk
2022-11-02 19:57:02+00:00,https://twitter.com/_bapak_/status/1587896585614237699,_bapak_,No @9dccxyz POAP to scan in the Solana Breakpoint conference in Lisbon? Is every @gmoneyNFT holder going to the Web summit?! 😒,,en
2022-11-02 19:56:16+00:00,https://twitter.com/AttittudTalent/status/1587896393624162311,AttittudTalent,"#empresas Apunta la cita en tu agenda. El próximo jueves, 3 de noviembre, Invest In Madrid, la oficina de atracción de inversión extranjera de la Comunidad de Madrid presentará en el Web Summit de Lisbo...  #AttittudBusiness  https://t.co/tAdBWNIm8f",España,es
2022-11-02 19:55:12+00:00,https://twitter.com/sender_jean/status/1587896123959955456,sender_jean,"WEB SUMMIT....... 2022
               Lisbonne
            PORTUGAL https://t.co/ypTO28KQlq",,et
2022-11-02 19:52:00+00:00,https://twitter.com/Cointelegraph/status/1587895321413431296,Cointelegraph,"Why build in the bear market? 

CZ explained it live on stage at the Web Summit in Lisbon, and it's more applicable than you might think. https://t.co/OhO5xcOIOn","New York, New York",en
2022-11-02 19:48:19+00:00,https://twitter.com/NadxCL16/status/1587894394291892224,NadxCL16,@f1addicted16 Ohh wow! And anyone can access this web summit? And u met martin garrix thats so cool! How bad is the rain tomorrow?,She/her,en
2022-11-02 19:46:08+00:00,https://twitter.com/PedroCallegaro_/status/1587893843113951234,PedroCallegaro_,Open bar na web summit delícia 🤤,"Lisboa, Portugal",es
2022-11-02 19:45:13+00:00,https://twitter.com/startupblogpt/status/1587893612804771841,startupblogpt,"A Web Summit confirma que o evento chegou à sua capacidade máxima, com mais de 71 mil participantes de 160 países, com o maior número de sempre de startups e de investidores. https://t.co/H0yb7uxikp  
.
.
#startups #startupportugal #empreendedorismo #WebSummit #websummit2022","Loulé, Portugal",pt
2022-11-02 19:45:09+00:00,https://twitter.com/FunCo_biz/status/1587893596925018112,FunCo_biz,Abertura Da Web Summit Interrompida Devido a Incidente https://t.co/8NIraerJow,,pt
2022-11-02 19:45:07+00:00,https://twitter.com/MetaversoInfo/status/1587893588704522240,MetaversoInfo,"Web Summit: Será o metaverso mesmo para todos? E onde poderá ser útil?

Ajuda aí, nos segue!

#metaverso #metaversobrasil #meta

https://t.co/NWUy5oAfpl",,pt
2022-11-02 19:41:11+00:00,https://twitter.com/CGTNEurope/status/1587892598907105280,CGTNEurope,"From Web 3.0 innovations to reused leaves, meet the Ukrainians rocking Web Summit 2022 https://t.co/XxeEngtBtS",Europe,en
2022-11-02 19:38:17+00:00,https://twitter.com/webnowcompany/status/1587891866275454977,webnowcompany,"The crypto executive cites lower labor costs and business acquisition costs as key factors. During a live panel at the Web Summit in Lisbon, Changpeng Zhao...Read more: https://t.co/KJKF3iIS74",USA,en
2022-11-02 19:36:51+00:00,https://twitter.com/A_Outra_Gisela/status/1587891506383589377,A_Outra_Gisela,"@i_consequente Podias eletrificar os jerricans,empilhar e fazer uma bela  árvore de Natal, ao estilo daqueles  depósitos de plástico que usam de fundo de palco na Web Summit.
Não te esqueças é de tirar os restos de gasolina antes de eletrificar🙄 https://t.co/j0pdZE6ClJ","Porto, Portugal",pt
2022-11-02 19:35:43+00:00,https://twitter.com/ctrl_____c/status/1587891220868911104,ctrl_____c,@__hotsauce___ Eu percebi ahah imagino o pânico por causa da web summit🤭🤭,Portugal,pt
2022-11-02 19:34:19+00:00,https://twitter.com/NicolasDuerr/status/1587890868186275841,NicolasDuerr,"Ecosystems and partnerships - that was my day 1 of Web Summit about!

I was still with David McAdam and Lasse Borchard and today also Johannes Eiglsperger joined us - great spirit!

Here's my summary:

🌍  Transforming supply chains into ecosystems

Heari…https://t.co/LPjvTUIjjW","Baden-Württemberg, Deutschland",en
2022-11-02 19:32:13+00:00,https://twitter.com/dootzie61/status/1587890340731973632,dootzie61,@SuburbanDuchess Omid at Web Summit Nov 1 '22: ‘The key scenes in Netflix’s The Crown are straight out of the history books and the media are making audiences think otherwise’ says Scobie speaking at @WebSummit https://t.co/f1G3mtsUZU,,en
