date,url,username,content,location,lanuage
2022-11-04 22:14:55+00:00,https://twitter.com/SimplyBitcoinTV/status/1588656062106079232,SimplyBitcoinTV,"JUST IN☢️: “By mid-2023 — I’m expecting to see #BTC hit $250K,” Tim Draper said at Web Summit 2022. Draper added, “Once retail spenders can utilize #Bitcoin there will be no reason to hold fiat currency.” - [News.Bitcoin]

“BITCOIN IS A HEDGE AGAINST BAD GOVERNANCE” - TIM DRAPER",,en
2022-11-04 22:12:39+00:00,https://twitter.com/salvbarros/status/1588655489579106307,salvbarros,"What an amazing event that Web Summit was! So much energy in such a concentrated time period.

Great to share quality time this amazing family that we are growing at BHOUT, learning and connecting with a lot of amazing people!

It was tiring, yet energisi…https://t.co/oGAalzLqUW","Lisbon, Portugal",en
2022-11-04 22:11:07+00:00,https://twitter.com/cnnportugal/status/1588655106509217794,cnnportugal,"Marcelo Rebelo de Sousa ficou responsável pela intervenção de encerramento da Web Summit. O Presidente da República começou com um aperto de mão, ao seu estilo, que surpreendeu Paddy Cosgrave e no discurso não esqueceu o estado atual do mundo. https://t.co/137zL2ijvd",Portugal,pt
2022-11-04 22:11:06+00:00,https://twitter.com/AVseguranca/status/1588655102558367744,AVseguranca,Web Summit 2022 https://t.co/sNJs5jni8S via @FacebookWatch https://t.co/emnUhmYiGM,Lousã e Miranda do Corvo,en
2022-11-04 22:09:02+00:00,https://twitter.com/InfoCriptDivisa/status/1588654580056956928,InfoCriptDivisa,"""A mediados de 2023, espero ver que #bitcoin alcance los $ 250,000"", explicó Draper en el evento Web Summit 2022 esta semana. https://t.co/fdQodoGrhx https://t.co/o9PewdxIvz",,es
2022-11-04 22:08:36+00:00,https://twitter.com/theblazetrends/status/1588654470661111808,theblazetrends,"Meta, Signal, Theneo and Altice: Day 3 of the Web Summit 2022 https://t.co/xcP2luBg8w",,en
2022-11-04 22:07:24+00:00,https://twitter.com/cryptofeargred/status/1588654169732308997,cryptofeargred,"""By mid-2023, I’m expecting to see #bitcoin hit $250,000,"" Draper explained at the Web Summit 2022 event this week. https://t.co/rVy9tLwpXN",,en
2022-11-04 22:06:23+00:00,https://twitter.com/Bitcoin_Korea/status/1588653912453783554,Bitcoin_Korea,"""By mid-2023, I’m expecting to see #bitcoin hit $250,000,"" Draper explained at the Web Summit 2022 event this week. https://t.co/DhCJKJlRKz (via Twitter https://t.co/shCvL2trWg)",WorldWide,en
2022-11-04 22:04:45+00:00,https://twitter.com/basketnews_io/status/1588653504163287041,basketnews_io,"[BTCTN]: ""By mid-2023, I’m expecting to see #bitcoin hit $250,000,"" Draper explained at the Web Summit 2022 event this week. https://t.co/NGbQ5H7OFP",,en
2022-11-04 22:03:26+00:00,https://twitter.com/observadorpt/status/1588653170124881926,observadorpt,"Marcelo quer puxar Web Summit para Lisboa bem para lá de 2028. O funk, as estrelas de Hollywood e as promessas do dia 4 https://t.co/vJEbpEffyz",Portugal,pt
2022-11-04 22:02:34+00:00,https://twitter.com/BTCTN/status/1588652954659299329,BTCTN,"""By mid-2023, I’m expecting to see #bitcoin hit $250,000,"" Draper explained at the Web Summit 2022 event this week. https://t.co/05Dw5pnkAe",World Wide,en
2022-11-04 22:02:25+00:00,https://twitter.com/_AliceMSolic/status/1588652915178508288,_AliceMSolic,""" 1° - Temos que conseguir a Paz;
 2°- Temos que reconstruir a Ucrânia!"" (...)
Metas para 2023 de MRS na Web Summit!
Bem Sr. Presidente!💙💛
#StandWithUkraine️
#RussiaIsATerroristState https://t.co/cn9fobMnj0", Portugal,pt
2022-11-04 22:02:22+00:00,https://twitter.com/UNBELFUTURO/status/1588652903635603457,UNBELFUTURO,"&gt;&gt; Web Summit: Forum hears $1bn Metaverse investment ‘will pay off’   – The Irish Times https://t.co/X6oGddGBgx, see more https://t.co/YznSRbytEM",Venice,en
2022-11-04 22:00:19+00:00,https://twitter.com/CryptoSavedMe_/status/1588652385563422721,CryptoSavedMe_,"Lbank’s Successful Web Summit Lisbon Exhibition, Free to Ride Campaign, and More - https://t.co/aVWJA7pQMp RELEASE. INTERNET CITY, DUBAI, LISBON, Nov. 4th, 2022 – Global crypto exchange, LBank, joined Web Summit Lisbon in Portugal as a proud sponsor and exhibitor. Lisbon has b...",,en
2022-11-04 22:00:03+00:00,https://twitter.com/FredericoLopes/status/1588652319637639168,FredericoLopes,Resumo do web summit: eu era um dos 20 ou 30 cromos de máscara no meio daqueles milhares. 😅,Lisboa,pt
2022-11-04 22:00:01+00:00,https://twitter.com/adeutsch1027/status/1588652310745550849,adeutsch1027,"In today’s borderless workforce, a company is only as strong as its technology. During Web Summit, CEO Craig Walker will discuss how AI has the ability to transform the way co-workers communicate, perform tasks, and get things done. #WebSummit. Take a look https://t.co/fe1HtxCq8R","37.784096,-122.401692",en
2022-11-04 21:59:07+00:00,https://twitter.com/Alienworlds_ID/status/1588652084630786048,Alienworlds_ID,"👽💥💪 Kami berada di Web Summit di Lisbon minggu ini dan CEO kami💪💥👽

Lihat jadwal pembicara Web Summit Saro ceo @AlienWorlds di sini:
https://t.co/Tt2PhtVxF9
https://t.co/uoxAC7HweH 

👉 https://t.co/mptXzeH8ND 👈

#websummit #websummit2022 #web3",,in
2022-11-04 21:58:06+00:00,https://twitter.com/coletivanet/status/1588651830967689216,coletivanet,"Em conversa com a reportagem de https://t.co/PMye2JZSFj, o CEO da gaúcha Payer, Vinicius Bubadra, contou que a ideia do negócio surgiu em 2019, justamente na Web Summit. #coberturacoletivanet Apoio: Agência Euro e @CanalMarkket 
https://t.co/XoL5PHLEbY","Porto Alegre, Brazil",pt
2022-11-04 21:55:51+00:00,https://twitter.com/MetaversoInfo/status/1588651264182820866,MetaversoInfo,"Reflexões sobre poder da tecnologia pautam Web Summit

Ajuda aí, nos segue!

#metaverso #metaversobrasil #meta

https://t.co/D1TdLM2hhe",,pt
2022-11-04 21:55:30+00:00,https://twitter.com/Vicksy2009/status/1588651173049139200,Vicksy2009,"@antoniocostapm @sanchezcastejon Foi muito infeliz nas declarações que fez no web summit. Muito irresponsável.  Lançou o pânico nos investidores, sem dar mais explicações.  Devia ser mais cauteloso. É lamentável.","Lisbon, Portugal",pt
2022-11-04 21:55:12+00:00,https://twitter.com/AnaPapri/status/1588651101469167616,AnaPapri,"Acabei de sair de um evento que reunia Cabo Verde Digital e as startups que vieram de CV para a Web summit  vários parceiros institucionais e privados. Só cheira a esperança e futuro. Cabo Verde fica -nos na pele, quero tanto fazer parte deste sonho. 
Que país...que gente ❤️❤️❤️","Almada, Portugal",pt
2022-11-04 21:53:44+00:00,https://twitter.com/deeptechcentral/status/1588650731518808069,deeptechcentral,"CBDCs are a declaration of war against the banking system claims economist https://t.co/mlaSaDkVv3

CBDCs are a declaration of war against the banking system, Richard Werner — development economist and professor at De Montfort University — told Cointelegraph at Web Summit on No…",,en
2022-11-04 21:51:06+00:00,https://twitter.com/TheMetaFutures/status/1588650068701216768,TheMetaFutures,"Lbank’s Successful Web Summit Lisbon Exhibition, Free to Ride Campaign, and More – Press release Bitcoin News https://t.co/i26YjsA36l",United States,en
2022-11-04 21:50:31+00:00,https://twitter.com/TFPdaily/status/1588649919866228739,TFPdaily,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/aIDRWzRKn8",,en
2022-11-04 21:50:29+00:00,https://twitter.com/politicalHEDGE/status/1588649911045627905,politicalHEDGE,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/kbogKxG3BH",Everywhere,en
2022-11-04 21:49:34+00:00,https://twitter.com/Cointelegraph/status/1588649680837439488,Cointelegraph,"At Web Summit, economist Richard Werner spoke with Cointelegraph about decentralization's challenges in the modern financial system. https://t.co/bqMfXTifFw","New York, New York",en
2022-11-04 21:48:05+00:00,https://twitter.com/RipeBuilds/status/1588649307237908483,RipeBuilds,"Breakpoint has a better energy than the Web Summit. Is it just me, or are Solana vibes unmatched?",,en
2022-11-04 21:46:47+00:00,https://twitter.com/LifeIsBorsh/status/1588648982821339136,LifeIsBorsh,"@TheGrayzoneNews @MaxBlumenthal @WebSummit The common sense people around the world said enough is enough and web summit said thanks for pointing out, we definitely do not support those that promote genocide.","California, USA",en
2022-11-04 21:45:56+00:00,https://twitter.com/howumetlili/status/1588648765678026752,howumetlili,@scumfflowergal na web summit!,🎓 fcsh • cc,en
2022-11-04 21:42:00+00:00,https://twitter.com/weraveyou/status/1588647776497197056,weraveyou,".@jeanmicheljarre and @ericprydz are teasing a potential collab 😳

https://t.co/DS8KwCkRQt

Jean-Michel Jarre (Web Summit via Flickr)/Eric Prydz (https://t.co/Mfc0h5nOKw via Wikimedia Commons) https://t.co/DTIt6sTVSK",,en
2022-11-04 21:39:19+00:00,https://twitter.com/player1paulo/status/1588647101986373632,player1paulo,"Não sei como é convosco, mas fiquei fartinho do Web Summit. A ver se para o ano não me calha esta pastilha mascada.","Lisboa, Portugal",pt
2022-11-04 21:39:12+00:00,https://twitter.com/politicalHEDGE/status/1588647073972379652,politicalHEDGE,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/1P9OaKHYyU",Everywhere,en
2022-11-04 21:39:08+00:00,https://twitter.com/TFPdaily/status/1588647058201890819,TFPdaily,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/rFCPc2PRz3",,en
2022-11-04 21:39:00+00:00,https://twitter.com/560a8ee83824478/status/1588647021631733760,560a8ee83824478,WAX co-founder and CEO William Quigley speaking at Web Summit #DigifinexAirdrop,,en
2022-11-04 21:38:34+00:00,https://twitter.com/AssistantsList/status/1588646913888653314,AssistantsList,@katelin_cruse @jholguin Missed this years Web Summit but looking forward to Rio in ‘23! Would be great to see you there 👍🏾,Worldwide,en
2022-11-04 21:35:31+00:00,https://twitter.com/inimigo/status/1588646146951503872,inimigo,Olena Zelenska veio à Web Summit pedir ajuda tecnológica para combater os drones russos e levou vacas com asas que sobraram da geringonça https://t.co/etDG6QoDC0,,pt
2022-11-04 21:35:20+00:00,https://twitter.com/coletivanet/status/1588646098314616832,coletivanet,"No último dia da Web Summit, o produtor brasileiro Konrad Dantas, o KondZilla, subiu ao palco principal para contar como criou o maior canal de YouTube no Brasil e América Latina. #coberturacoletivanet Apoio: Agência Euro e @CanalMarkket 
https://t.co/L33dXvDWg1","Porto Alegre, Brazil",pt
2022-11-04 21:35:13+00:00,https://twitter.com/noticiaaominuto/status/1588646069008826372,noticiaaominuto,Marcelo encerra Web Summit com selfies e apertos de mão. Eis as imagens https://t.co/OfR8xN0IeT #paisaominuto,Portugal,pt
2022-11-04 21:34:03+00:00,https://twitter.com/inesmariann0/status/1588645777697804289,inesmariann0,Ir à web summit está-se a tornar um traço de personalidade,"Lisboa, Portugal",pt
2022-11-04 21:30:32+00:00,https://twitter.com/Crypto24Crypto/status/1588644893395931136,Crypto24Crypto,"Web Summit Lisbon, Nov. 4: Latest updates from Cointelegraph’s ground team  https://t.co/TyTPd9tgeU",,en
2022-11-04 21:27:20+00:00,https://twitter.com/OoMarinette/status/1588644087254716416,OoMarinette,"Web Summit : à Lisbonne, les cryptomonnaies en débat - La Croix: https://t.co/Ln10S67Qbp #ActuWeb",France,fr
2022-11-04 21:26:00+00:00,https://twitter.com/TFPdaily/status/1588643749529354240,TFPdaily,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/fXv7jFTW8c",,en
2022-11-04 21:25:57+00:00,https://twitter.com/politicalHEDGE/status/1588643740016582656,politicalHEDGE,"At Web Summit, ‘Bored Apes’ emerge from swamp but remain murky https://t.co/4g9lXcxPqA",Everywhere,en
2022-11-04 21:23:46+00:00,https://twitter.com/ppgoulao/status/1588643190433001473,ppgoulao,Uma pessoa vê as figuras do Moedas e do Marcelo na web summit e as conjugações verbais da Cristina Ferreira começa a ser a menor das nossas preocupações.,,pt
2022-11-04 21:19:55+00:00,https://twitter.com/epocanegocios/status/1588642222005977088,epocanegocios,"Dono do maior canal brasileiro do YouTube foi ovacionado no Web Summit de Lisboa.

https://t.co/dy8u5AQudk",Brasil,pt
2022-11-04 21:16:12+00:00,https://twitter.com/epocanegocios/status/1588641282897096704,epocanegocios,"Nenhum sistema de IA é capaz de falar ou entender a linguagem humana - e ainda vai demorar muito tempo para isso acontecer. É o que dizem Noam Chomsky e Gary Marcus, cientistas convidados para o último painel sobre tecnologia do Web Summit.

https://t.co/ixKW41cHnF",Brasil,pt
2022-11-04 21:15:28+00:00,https://twitter.com/ReutersBiz/status/1588641098792042496,ReutersBiz,"On @Breakingviews: Tech bubbles are bursting everywhere. Web Summit, the sector’s annual bash held in Lisbon, is doing the opposite, writes @KarenKKwok https://t.co/eCZWMBBKZv",Around the world,en
2022-11-04 21:13:27+00:00,https://twitter.com/_Legion4_/status/1588640592934109186,_Legion4_,"@joaomdesousa Web summit é apenas mais uma feira das vaidades.
Igualzinho às apresentações da 🍏. https://t.co/KxUjIdAgSo",,pt
2022-11-04 21:13:25+00:00,https://twitter.com/NeuroniosAtivos/status/1588640582762901504,NeuroniosAtivos,@observadorpt Um Unicórnio que infelizmente não vai poder estar nas próximas Web Summit,,pt
2022-11-04 21:13:16+00:00,https://twitter.com/MarcelDuPless12/status/1588640545366503425,MarcelDuPless12,@Kajabi @Terroriser @Nihachu What day does @Terroriser appear in the Web Summit 2022 live stream?,,en
2022-11-04 21:12:43+00:00,https://twitter.com/janeruffino/status/1588640408732839936,janeruffino,"This will only make sense to a select audience, but the highest state of cringe I’ve ever witnessed was Enda Kenny interviewing Elon Musk on stage at web summit in like 2013.","Stockholm, SE",en
2022-11-04 21:06:11+00:00,https://twitter.com/Elvio_45/status/1588638764049453056,Elvio_45,Web Summit: o que estão a inventar os empreendedores portugueses? https://t.co/d40VldZiRI,"Funchal, Madeira",pt
2022-11-04 21:02:18+00:00,https://twitter.com/Bosefina/status/1588637785371836416,Bosefina,@PippaLamb @mikebutcher @TechCrunch @TheEuropas @WebSummit Omg love Web Summit!! Wish I could go back to Lisbon. Have so much fun!,bosefina.eth,en
2022-11-04 21:02:07+00:00,https://twitter.com/Reuters/status/1588637739624419328,Reuters,"On @Breakingviews: Tech bubbles are bursting everywhere. Web Summit, the sector’s annual bash held in Lisbon, is doing the opposite, writes @KarenKKwok https://t.co/zFuRDME8ij",Around the world,en
2022-11-04 21:01:12+00:00,https://twitter.com/MobileDevMemo/status/1588637511101739009,MobileDevMemo,"At Web Summit, Martin Sorrell Forecasts 2023 Marketing Turmoil https://t.co/5Vw0QfC2dU","San Francisco, CA",en
2022-11-04 21:01:05+00:00,https://twitter.com/MetaversoInfo/status/1588637480802213888,MetaversoInfo,"Meta, Signal, Theneo e Altice: O Dia 3 da Web Summit 2022

Ajuda aí, nos segue!

#metaverso #metaversobrasil #meta

https://t.co/H4epoqPB4w",,pt
2022-11-04 21:00:45+00:00,https://twitter.com/r2u_RA/status/1588637396396032000,r2u_RA,"Este espaço tem sido nossa casa, nosso porto seguro durante o Web Summit 2022. Local de realizar reuniões, discutir negócios, tendências e, também, confraternizar. Não podemos ser mais gratos a Apex Brasil e a  todo o seu incrível time pela acolhida. https://t.co/ZR07Mw9jZA",Brasil,pt
2022-11-04 21:00:40+00:00,https://twitter.com/justanauditor1/status/1588637375965667330,justanauditor1,"Lbank’s Successful Web Summit Lisbon Exhibition, Free to Ride Campaign, and More - https://t.co/8s7dT9dOpl https://t.co/qszH7hzCqS",Worldwide,en
2022-11-04 21:00:15+00:00,https://twitter.com/rymzerjr/status/1588637270281949184,rymzerjr,"During a recent appearance at Web Summit, an annual technology conference held in Portugal, prominent venture capitalist and cryptocurrency enthusiast Tim Draper predicted that Bitcoin, the largest cryptocurrency, would be able to reach $250,000 by January.",Nigeria,en
2022-11-04 20:59:50+00:00,https://twitter.com/observadorpt/status/1588637164564348928,observadorpt,Chomsky usou tecnologia para falar na Web Summit mas não vê “uma única coisa” útil nos modelos de IA na linguística https://t.co/0G7dQkDvGy,Portugal,pt
2022-11-04 20:58:33+00:00,https://twitter.com/backboneprog/status/1588636844283301888,backboneprog,Ukrainian First Lady Zelenska ordered The Grayzone's Web Summit cancellation - The Grayzone https://t.co/06h8nzzWu9,"Vashon, WA 98070",en
2022-11-04 20:56:49+00:00,https://twitter.com/UkrainianCrimea/status/1588636408348033027,UkrainianCrimea,Олена Зеленська зустрілася з Президентом Португалії та відвідала національний павільйон України на Web Summit у Лісабоні — Офіційне інтернет-представництво Президента України: https://t.co/uK7uABzlnk,Сімферополь,uk
2022-11-04 20:56:29+00:00,https://twitter.com/TrippySeer/status/1588636324978098176,TrippySeer,Next year I can't miss Web Summit,Portugal 🇵🇹,en
2022-11-04 20:55:55+00:00,https://twitter.com/simdea_pt/status/1588636179892957186,simdea_pt,"No dia 1 de Novembro arrancou a Web Summit 2022 com mais uma presença por parte dos fundadores da Simdea: Paulo e André.
Este foi mais um ano de experiências e aprendizagens inesquecíveis. 📈 https://t.co/lM8TOaphRI","Lisbon, Portugal",pt
2022-11-04 20:54:53+00:00,https://twitter.com/JorgeJCAmorim/status/1588635919606759427,JorgeJCAmorim,Web Summit no Alto Minho. https://t.co/P4mBtBOV8w,,en
2022-11-04 20:52:02+00:00,https://twitter.com/bigmanagerapp/status/1588635201185333248,bigmanagerapp,"Web Summit 2022 ✅

Orgullosos de representar a nuestro país en el evento tecnológico más importante del mundo 🇦🇷🌍

Una vez más somos vanguardia, la revolución digital deportiva llegó al viejo continente y podemos confirmar que somos una plataforma única en su tipo. https://t.co/bS2CBZupVu",,es
