date,url,username,content,location,lanuage
2022-11-03 23:19:45+00:00,https://twitter.com/AnneMar25605792/status/1588309990720536576,AnneMar25605792,@SuburbanDuchess Isn’t he attending the web summit in Lisbon to talk about misinformation in social media🤣🤣🤣🤡,"Louth, Ireland",en
2022-11-03 23:16:52+00:00,https://twitter.com/AvelhaXone/status/1588309262157037570,AvelhaXone,"Depois de ensinar o verbo to be na web summit, a Cristina ferreira escreve isto no post do Instagram 😂😂😂 #bbtvi https://t.co/THuOrMUbzE",,pt
2022-11-03 23:14:15+00:00,https://twitter.com/s24742288/status/1588308606960926720,s24742288,"@pedrocr75444218 Se o resto do ""discurso"" foi igualmente ""profundo"", já ganhou o título de mais relevante da Web Summit 2022...e até 2023 👌💪",,pt
2022-11-03 23:12:36+00:00,https://twitter.com/coinscape_info/status/1588308189723992064,coinscape_info,The Sandbox co-founder explains how the metaverse has evolved for brands: Web Summit 2022 https://t.co/HIoyCWQIS8,Manchester United Kingdom,en
2022-11-03 23:12:34+00:00,https://twitter.com/_PoderOnline/status/1588308183067475968,_PoderOnline,"Lisboa vira capital de inovação com Web Summit e CEO da Only Fans Amrapali Gan brilha e destaca que plataforma ‘não ganha dinheiro se os produtores de conteúdo não ganharem’. Entenda

https://t.co/MrEp08w24H",,pt
2022-11-03 23:11:59+00:00,https://twitter.com/L_Duarte/status/1588308036862758914,L_Duarte,"A  Web Summit já era um palco de vaidades, agora caiu mesmo no poço https://t.co/0enzwmwImZ",3.º Calhau a contar do Sol,pt
2022-11-03 23:10:12+00:00,https://twitter.com/berlingonzalezs/status/1588307584657809409,berlingonzalezs,"#Tecnologia El presidente de Microsoft, Brad Smith, en Web Summit con el ministro de transformación digital de Ucrania, Mykhailo Fedorov: ""Esta alianza digital debe mantenerse sólida"". https://t.co/vVfneasKZJ https://t.co/H0zVuz6mLI","Minnesota, USA",es
2022-11-03 23:08:26+00:00,https://twitter.com/Max33432700/status/1588307142011822080,Max33432700,"The Ukrainian Ministry of Digital Transformation and Ukrainian embassy in Portugal also participated in the censorship blitzkreig, delivering a letter to Web Summit organizers which demanded The Grayzone’s staff be banished from the conference.",,en
2022-11-03 23:08:23+00:00,https://twitter.com/Max33432700/status/1588307128053567488,Max33432700,A Web Summit source said their colleagues were well aware that “a small group of Atlantic Council people and Bellingcat people” helped coordinate the social media campaign to disinvite The Grayzone.,,en
2022-11-03 23:08:22+00:00,https://twitter.com/Max33432700/status/1588307124404490241,Max33432700,"During the Web Summit, Zelenska said she hoped Elon Musk’s call for peace between Ukraine and Russia “was a chance mistake.” In other words, she pleaded for listeners to give war a chance.",,en
2022-11-03 23:07:33+00:00,https://twitter.com/GeorgeGallos1/status/1588306917516275712,GeorgeGallos1,Web Summit 2022. Tornano le startup ucraine e sono di nuovo in crescita https://t.co/HIe3D2KnwV,,it
2022-11-03 23:06:44+00:00,https://twitter.com/paijavai/status/1588306712842280962,paijavai,@pprego4 Eu no web summit,"Valencia, Spain",en
2022-11-03 23:02:29+00:00,https://twitter.com/epocanegocios/status/1588305642590449665,epocanegocios,"A transferência do Web Summit para o país, em 2015, ilustra como um trabalho bem feito de longo prazo pode gerar consequências estruturais relevantes à sociedade e ao mercado https://t.co/gdx4mHOQLv",Brasil,pt
2022-11-03 23:01:35+00:00,https://twitter.com/jpcosta2002/status/1588305417335021568,jpcosta2002,Carlos Moedas modera uma conversa com o co-fundador da Airbnb na Web Summit. Fala de quê? Drama da habitação em Lisboa? Não. Unicórnios… 🦄,"Lisboa, Portugal",pt
2022-11-03 23:00:10+00:00,https://twitter.com/justanauditor1/status/1588305060936749062,justanauditor1,"Critique of Metaverse and Twitter, Lack of Trust to Mainstream Media and the Rise of Cryptocurrency: The First Day of Web Summit 2022 - https://t.co/rysi7fJX7Y https://t.co/PjoTAjyoil",Worldwide,en
2022-11-03 22:56:41+00:00,https://twitter.com/AugustoLeito2/status/1588304184566513666,AugustoLeito2,@observadorpt o Web Summit já era uma parolice. Com a Cristina Ferreira bateu no fundo,Póvoa de Varzim,pt
2022-11-03 22:56:27+00:00,https://twitter.com/iamriki__/status/1588304127448084480,iamriki__,"abro o twitter depois de 1 meses e aparece uns gajos a cantar enquanto outros pinam no background, o zorlak a dizer que o habitat dele é cona, um perneta a porrada, um gajo a ser atropelado, a cristina ferreira a dizer o verbo to be no web summit mas ta tudo bem ou q?","Aveiro, Portugal",pt
2022-11-03 22:56:03+00:00,https://twitter.com/sabrinaserafim/status/1588304025543659520,sabrinaserafim,Web Summit 2022: uma nova geração de mulheres superpoderosas https://t.co/wqiiWDQkED https://t.co/WV3U5dMX0Q,São Paulo,pt
2022-11-03 22:52:33+00:00,https://twitter.com/BrunnoAlves_tw/status/1588303145679347714,BrunnoAlves_tw,"Web Summit 2022: Lisboa, a cidade que fez o impossível acontecer https://t.co/jbRb7jmuV6 https://t.co/yLQNM4p1Af",Sao Paulo,pt
2022-11-03 22:49:46+00:00,https://twitter.com/sandrinarbr/status/1588302441896116224,sandrinarbr,Aula de inglês com Cristina Ferreira na Web Summit? Fico a aguardar o resumo da Joana Marques,"Porto, Portugal",pt
2022-11-03 22:49:07+00:00,https://twitter.com/JenVernonBM/status/1588302279601713154,JenVernonBM,Meet the Ukrainians rocking Lisbon’s Web Summit 2022 #PromoteProduct #Determine #DemandProducts [Video] https://t.co/BNSRFjJyga,Los Angeles,en
2022-11-03 22:47:20+00:00,https://twitter.com/VascoDaGamba_XV/status/1588301830710513664,VascoDaGamba_XV,"@pessoahumana__ 25 de Abril sempre, Web Summit nunca mais.","Mosteiro dos Jerónimos, Portugal",pt
2022-11-03 22:46:47+00:00,https://twitter.com/ODiarioCarioca/status/1588301693657272325,ODiarioCarioca,"Rio CVB participa do Web Summit Lisboa, maior evento de tecnologia do mundo https://t.co/YGG2cSrhX8

#diariocarioca #últimasnotícias #diario #informação","Rio de Janeiro, Brasil",pt
2022-11-03 22:45:27+00:00,https://twitter.com/sheanawilliom/status/1588301359316488193,sheanawilliom,"Critique of Metaverse and Twitter, Lack of Trust to Mainstream Media and the Rise of Cryptocurrency: The First Day of Web Summit 2022 https://t.co/LmMg1n42vJ #NFTCommunity #NFTGiveaways #NFT",,en
2022-11-03 22:45:07+00:00,https://twitter.com/rui_pedro_silva/status/1588301274919108608,rui_pedro_silva,@DinaBelenkaya @TheImmortalGame @La_Degen Attending web summit ?,,en
2022-11-03 22:30:46+00:00,https://twitter.com/taseenb/status/1588297663073722373,taseenb,"The usual suspects:

“A Web Summit source said their colleagues were well aware that “a small group of Atlantic Council people and Bellingcat people” helped coordinate the social media campaign to disinvite The Grayzone” https://t.co/X8YtktMxMW",Buenos Aires & London,en
2022-11-03 22:30:13+00:00,https://twitter.com/SubscriptionFL/status/1588297524544262148,SubscriptionFL,"SubscriptionFlow is at Web Summit 2022! Everyone is very excited. There were remarkable sessions on SaaS entrepreneurship, customer retention, and workforce transformation. 

#SubscriptionManagement #SaaS #RevenueManagement #CustomerRetention #WebSummit2022 #WebSummitl https://t.co/o0MopKUBe7","London, England",en
2022-11-03 22:30:06+00:00,https://twitter.com/SubscriptionFL/status/1588297494810841088,SubscriptionFL,"SubscriptionFlow is at Web Summit 2022! Everyone is very excited. There were remarkable sessions on SaaS entrepreneurship, customer retention, and workforce transformation. 

#SubscriptionManagement #SaaS #RevenueManagement #CustomerRetention #WebSummit2022 #WebSummitl https://t.co/pxAFhGH2Xh","London, England",en
2022-11-03 22:30:00+00:00,https://twitter.com/RTPNoticias/status/1588297469682716675,RTPNoticias,Web Summit. Primeira-dama da Ucrânia pede ajuda durante inverno https://t.co/lJNlbjjmox,Portugal,pt
2022-11-03 22:28:47+00:00,https://twitter.com/AnthonyMcIntyre/status/1588297164345593857,AnthonyMcIntyre,"@EliotHiggins ""Web Summit source"" = dinner with Cosgrove no doubt @PracKapital 
-C",Ireland,en
2022-11-03 22:27:00+00:00,https://twitter.com/vicentenunes/status/1588296716360421376,vicentenunes,Brasileiros têm sede de inovação tecnológica e estão entre os cinco principais grupos no Web Summit https://t.co/KoFyzacWTf,Brasília/ Brasil,pt
2022-11-03 22:26:13+00:00,https://twitter.com/GuixAdriana/status/1588296516296245248,GuixAdriana,"Fds eu vou só cortar os pulsos ao fim destes conteúdos do Web Summit. 
Eu ando a estudar e a trabalhar neste país porquê? 🤦🏾‍♀️ https://t.co/VvpddKcUbm",Portugal,pt
2022-11-03 22:23:42+00:00,https://twitter.com/joaomdesousa/status/1588295885158768643,joaomdesousa,"Depois de ensinar o verbo to be na web summit, a Cristina ferreira escreve isto no post do Instagram 😂😂😂 https://t.co/q1QqqTT2Sb","lisbon, portugal",pt
2022-11-03 22:22:21+00:00,https://twitter.com/CrisLira2/status/1588295543104716805,CrisLira2,Apex no Web Summit Lisboa 2022 https://t.co/FwUk1DZwGV,Natal-Brasil,en
2022-11-03 22:20:00+00:00,https://twitter.com/peqempresas/status/1588294951338708997,peqempresas,"Parceiro do Web Summit, o centro de inovação quer funcionar como porta de entrada para estrangeiros ao mercado europeu
 https://t.co/o91YsQax1T",,pt
2022-11-03 22:18:37+00:00,https://twitter.com/digitalcomunica/status/1588294603953688576,digitalcomunica,"Web Summit: Relação entre empresas e startups precisa amadurecer no Brasil
https://t.co/jbpzJ7dmvk https://t.co/0pOnw9VWq3",São Paulo SP Brasil,pt
2022-11-03 22:18:31+00:00,https://twitter.com/HerSoares/status/1588294578045534209,HerSoares,web summit! https://t.co/g9yRK6jyC3,"Lisboa, Portugal",en
2022-11-03 22:15:20+00:00,https://twitter.com/proudCanadavet/status/1588293777898188802,proudCanadavet,"Euronews: Web Summit 2022: Tech should save not kill people, says Ukraine's first lady Olena Zelenska.
https://t.co/DR7o2A9kWd

via @GoogleNews",Canada ,en
2022-11-03 22:14:45+00:00,https://twitter.com/theblazetrends/status/1588293632146087937,theblazetrends,"F1, Apple, Microsoft and Lego: Day 2 of the Web Summit 2022 https://t.co/tuwt0wmPRp",,en
2022-11-03 22:14:36+00:00,https://twitter.com/Publico/status/1588293594577870848,Publico,Web Summit: Ucrânia: startups em tempo de guerra https://t.co/feoL9jthOJ,Portugal,pt
2022-11-03 22:14:36+00:00,https://twitter.com/P_Tecnologia/status/1588293593093087233,P_Tecnologia,Web Summit: Ucrânia: startups em tempo de guerra https://t.co/ADbuKN87YO,Portugal,pt
2022-11-03 22:13:39+00:00,https://twitter.com/PtDegs/status/1588293356857470976,PtDegs,"I wish i could've gone to web summit, imagine meeting toto wolf , holy 🥲",Sever do vouga,en
2022-11-03 22:13:05+00:00,https://twitter.com/euronewsfr/status/1588293211918946310,euronewsfr,"Depuis le Web Summit à Lisbonne, Olena Zelenska, la First Lady ukrainienne, appelle les Russes à bouder la télévision russe et à regarder euronews, pour ""guérir"". https://t.co/GFZLLXPv33",Europe,fr
2022-11-03 22:12:43+00:00,https://twitter.com/ama_consultant/status/1588293121703493632,ama_consultant,Huawei announces a series of business updates and innovations during its annual flagship developer conference HDC.Europe at Web Summit 2022 Read more at https://t.co/Mpt1o9LFr2 Read more at https://t.co/Mpt1o9LFr2 https://t.co/q8OpDzTMgG,"ACT, Australia ",en
2022-11-03 22:10:23+00:00,https://twitter.com/delete75522330/status/1588292532923863040,delete75522330,"The Sandbox co-founder explains how the metaverse has evolved for brands: Web Summit 2022  . According to a co-founder of The Sandbox, the future of the metaverse is in a state of evolution, with both brands and users as important catalysts of growth.",,en
2022-11-03 22:09:00+00:00,https://twitter.com/euronewsde/status/1588292184323031040,euronewsde,"Die ukrainische Präsidentengattin Olena Selenska hat auf dem Web Summit in Lissabon empfohlen, auf den Konsum staatlicher kontrollierter Medien in Russland zu verzichten. https://t.co/svcaHdWNKA",Europe,de
2022-11-03 22:08:04+00:00,https://twitter.com/Japanesesword21/status/1588291949148004354,Japanesesword21,"バイナンス、銀行の買収を検討か

同社の代表であるCZ氏がWeb Summitカンファレンスでブルームバーグの取材を受けて示唆した内容。「ある種のローカルライセンスを持っている決済サービスプロバイダーや伝統的な銀行がたくさんあるが、私たちはそういった分野に興味がある」と発言
銀行名は出てない",,ja
2022-11-03 22:06:09+00:00,https://twitter.com/cnnportugal/status/1588291469038612481,cnnportugal,"Cristina Ferreira subiu hoje ao palco da Web Summit em Lisboa, para falar de liderança e o caminho a seguir para alcançar o sucesso. O verbo “to be“, ser e estar em protuguês, foi o mote para o discurso. https://t.co/L8lSZjYHta",Portugal,pt
2022-11-03 22:05:55+00:00,https://twitter.com/ECO_PT/status/1588291410578800640,ECO_PT,Fidelidade na Web Summit: “Estamos positivamente supreendidos” https://t.co/WNF3E6sLab,Portugal,es
2022-11-03 22:03:33+00:00,https://twitter.com/luishipolito/status/1588290811388575744,luishipolito,Representantes do Brasil estão entre os cinco principais grupos no Web Summit https://t.co/pCZkMlhnFE,Brazil,pt
2022-11-03 22:01:34+00:00,https://twitter.com/MarkGrazi/status/1588290313210036225,MarkGrazi,"The Sandbox co-founder explains how the metaverse has evolved for brands: Web Summit 2022. According to a co-founder of @TheSandboxGame, the future of the metaverse is in a state of evolution, with both brands and users as important catalysts of growth.

https://t.co/ZHjuExn3Yg",Linkedin.com/in/MarkGrazi,en
2022-11-03 22:01:14+00:00,https://twitter.com/nunoguilherme/status/1588290231811592192,nunoguilherme,"Pareg Parekh, o Digital Technology Manager do Grupo Ingka, esteve a representar a IKEA hoje no Web Summit, em Lisboa. Uma conversa sobre digitalização, experiência do cliente e transformação omnicanal. Saiba mais em https://t.co/4X1Se4hP8h #IKEA... https://t.co/sjhSqE3YVh",Lisboa,pt
2022-11-03 21:59:07+00:00,https://twitter.com/caleidoscopioes/status/1588289696538714114,caleidoscopioes,Web Summit 2022: segurança importa https://t.co/DfIyzyduL4 https://t.co/i4K16w1tzC,Brasília,ca
2022-11-03 21:58:32+00:00,https://twitter.com/kika__veloso02/status/1588289551021195264,kika__veloso02,"mas calma, o toto wolff veio à web summit e eu só descobri agora porquê???","Vila Nova de Gaia, Portugal",pt
2022-11-03 21:56:06+00:00,https://twitter.com/SICNoticias/status/1588288936216256513,SICNoticias,Primeira-dama da Ucrânia chegou a Lisboa na terça-feira e participou na abertura da Web Summit. https://t.co/3bKr3EIQnI,Portugal,pt
2022-11-03 21:55:37+00:00,https://twitter.com/Renascenca/status/1588288816548573186,Renascenca,"Ucrânia na Web Summit. “Em vez de desespero, ucranianos preferiram focar-se na criatividade“ https://t.co/J9LeoILWKD",,pt
2022-11-03 21:53:43+00:00,https://twitter.com/joaobarros360/status/1588288338074963968,joaobarros360,"Se esta 6a estiverem na Web Summit, pull up! 

Um de nós é a pessoa que está a pensar comprar o catálogo dos Pink Floyd por 500 milhões de $. O outro deve comprar um Snickers no fim da talk. https://t.co/cmpyc8omnl","38.754579,-9.142648",pt
2022-11-03 21:53:41+00:00,https://twitter.com/PaulaMirce/status/1588288328813596672,PaulaMirce,Foi o Gustava Santos que escreveu o texto que a Cristina Ferreira foi ler à Web Summit @tvi ?,"Lisboa, Portugal",pt
2022-11-03 21:52:17+00:00,https://twitter.com/camaradamaciel/status/1588287977238642690,camaradamaciel,"Carlos Moedas apresenta uma ""arma para ultrapassar a fábrica de unicórnios"" na Web Summit https://t.co/1AqwZRQwby",CCCP,pt
2022-11-03 21:50:21+00:00,https://twitter.com/primo4k/status/1588287490233798657,primo4k,"Apple's vice president of health, Dr. Sumbul Desai, spoke at Web Summit 2022, discussing Apple's bold vision for healthcare. 
 https://t.co/HT2tXHDy2C https://t.co/TA9TsSCjOu","Nayarit, California. ",en
2022-11-03 21:48:20+00:00,https://twitter.com/MayaRodrigues_0/status/1588286984501358593,MayaRodrigues_0,Como assim Toto Wolff na web summit😭,,en
2022-11-03 21:46:01+00:00,https://twitter.com/garrytan/status/1588286399744069632,garrytan,"Hats off to @paddycosgrave &amp; team at Web Summit. Giant 70,000 person events like this put a visceral feeling to the huge responsibility we have in tech to create things of lasting great value that actually solve problems. 

Tech drives so much, and it all must serve the people. https://t.co/jzQij4xKRQ","San Francisco, CA",en
2022-11-03 21:45:33+00:00,https://twitter.com/JpgpicsCom/status/1588286282769522688,JpgpicsCom,"Dr. Sumbul Desai talks about Apple's goals to 'democratize health': Apple's vice president of health, Dr. Sumbul Desai, spoke at Web Summit 2022, discussing Apple's bold vision for healthcare.Dr Sumbul DesaiThe presentation focused on… https://t.co/UeFs6bXWLb #news #reviews #art",,en
2022-11-03 21:43:54+00:00,https://twitter.com/joaomourato_/status/1588285868078268416,joaomourato_,@primnov @EliotHiggins what is the relation between denialists and Web Summit ?,,en
2022-11-03 21:43:47+00:00,https://twitter.com/RiccardoLuna/status/1588285837803802624,RiccardoLuna,Web Summit 2022. Tornano le startup ucraine e sono di nuovo in crescita  https://t.co/zrVwd0b8mV via @repubblica,Italy,it
2022-11-03 21:42:06+00:00,https://twitter.com/IrishTimesBiz/status/1588285416465387520,IrishTimesBiz,"Ukraine war the most technologically advanced conflict yet, vice-PM tells Web Summit https://t.co/GBBdI8p0F7 via @IrishTimesBiz",Ireland,en
2022-11-03 21:42:06+00:00,https://twitter.com/DuqueRui/status/1588285415303192577,DuqueRui,"@joaogoliveira Vá lá! Da Feira da Malveira à Web Summit, convenhamos que é um salto de gigante...",,pt
2022-11-03 21:41:57+00:00,https://twitter.com/ATelevisao/status/1588285375885316096,ATelevisao,"#CristinaFerreira vai participar na Web Summit do Brasil e fãs reagem: ""És do cacete!"" #TVI #CristinaFerreira https://t.co/pw1kh6XDyR",Portugal,pt
2022-11-03 21:40:38+00:00,https://twitter.com/primnov/status/1588285046225768448,primnov,"@EliotHiggins Don't worry, the war crime denialists that went to the Web Summit will find ways to blame the victims, or pretend everything is fake",,en
2022-11-03 21:40:33+00:00,https://twitter.com/nommade/status/1588285025161981952,nommade,Web Summit 2022: segurança importa https://t.co/8KFYodDLVH https://t.co/5gq6iCYlbi,Brasil,ca
2022-11-03 21:39:52+00:00,https://twitter.com/BoerRits/status/1588284853019344896,BoerRits,@aaronjmate Web Summit should tell this lady they don't take orders from her. But sadly they do.,Gotham City,en
2022-11-03 21:39:27+00:00,https://twitter.com/EminHoruz/status/1588284746685386752,EminHoruz,"Türkiye'nin Lizbon Büyükelçisi @ulker_lale : ""Web Summit'e Türkiye'den artan katılımcı sayısının ülkenin bilişim sektöründeki gelişmesini gösteriyor""

https://t.co/jqP37JVFVN","İstanbul, Türkiye",tr
2022-11-03 21:36:15+00:00,https://twitter.com/beamendes99/status/1588283944818315264,beamendes99,Cancelem o web summit deste ano https://t.co/d0Lwi9gr08,,en
2022-11-03 21:34:52+00:00,https://twitter.com/appleinsider/status/1588283593520037889,appleinsider,"Apple's vice president of health, Dr. Sumbul Desai, spoke at Web Summit 2022, discussing Apple's bold vision for healthcare. 
 https://t.co/IBB3fqU0EM https://t.co/ptEUnfzEj2","Cupertino, California",en
2022-11-03 21:34:26+00:00,https://twitter.com/Troylinehan/status/1588283486904889344,Troylinehan,"At Web Summit, Martin Sorrell Forecasts 2023 Marketing Turmoil https://t.co/MspC5dvnxQ","London to the bay,via Coventry",en
2022-11-03 21:33:47+00:00,https://twitter.com/OGlobo_Economia/status/1588283322685599744,OGlobo_Economia,Criador do Web Summit quer que versão no Rio seja ‘evento mais internacional do Brasil’ #ColunaCapital #WebSummit https://t.co/T6z9liXbMj https://t.co/fiHjxynq4g,Brasil,pt
2022-11-03 21:33:45+00:00,https://twitter.com/_matildesattler/status/1588283314628022272,_matildesattler,alguém me pode explicar o que é que a Cristina Ferreira está a fazer na Web Summit?,,pt
2022-11-03 21:32:33+00:00,https://twitter.com/emangodpt/status/1588283012898492416,emangodpt,Já pareciam a Cristina Ferreira na Web Summit com os verbos simples 🤡,Portugal,pt
2022-11-03 21:31:09+00:00,https://twitter.com/GoldwingErolda/status/1588282659293499392,GoldwingErolda,"NÃO ACREDITO QUE O TOTO ESTEVE NA WEB SUMMIT E NINGUÉM ME DISSE, ELE AINDA DEVE ESTAR EM PORTUGAL NÉ??? EU PRECISO DE VER ESTE HOMEM",,pt
2022-11-03 21:30:40+00:00,https://twitter.com/Crypto24Crypto/status/1588282535733514240,Crypto24Crypto,The Sandbox co-founder explains how the metaverse has evolved for brands: Web Summit 2022 https://t.co/rjEFJaGHRP,,en
2022-11-03 21:30:38+00:00,https://twitter.com/ArsenTomsky/status/1588282530335113216,ArsenTomsky,"Congratulations to inDrive's Aurora Tech Awards for their impactful participation in Web Summit 2022, in Lisbon Portugal. Keep up the good work!
https://t.co/BU4lIdcHTd https://t.co/iwAaAwzOwo",,en
2022-11-03 21:30:32+00:00,https://twitter.com/NagatoEth/status/1588282502342328321,NagatoEth,"@sadaf_eth @ensvision @shuka_eth @Furyan_eth @Acadian_eth I didn't knew @ensvision was going to be at web summit, that's neat 😄",,en
2022-11-03 21:30:29+00:00,https://twitter.com/businessposthq/status/1588282490170458113,businessposthq,"Web Summit has a ten-year deal with the Portuguese government that will see the conference hosted there until 2028

https://t.co/V2zje6b18X","Dublin city, Ireland",en
2022-11-03 21:29:58+00:00,https://twitter.com/mvonballmo/status/1588282360550010880,mvonballmo,Ukrainian First Lady Zelenska ordered The Grayzone's Web Summit cancellation - The Grayzone https://t.co/qK7qDlysGJ via @instapaper,Switzerland,en
2022-11-03 21:27:30+00:00,https://twitter.com/OoMarinette/status/1588281741399461888,OoMarinette,Mission Space au Web Summit pour étendre son réseau - https://t.co/45zaxPJikc: https://t.co/9f7n0nHiFm #ActuWeb,France,fr
2022-11-03 21:26:27+00:00,https://twitter.com/sadaf_eth/status/1588281475031764994,sadaf_eth,"web summit 2022 is officially in the books for @ensvision! 🥳

huge thank you to my team and to all of you! none of this would be possible without your support 🙏❤️

@shuka_eth @furyan_eth @acadian_eth https://t.co/SIYhmFtA5w","California, USA",en
2022-11-03 21:25:14+00:00,https://twitter.com/SabineVdL/status/1588281168536838146,SabineVdL,"First measures of Portugal’s startup law unveiled at Web Summit
https://t.co/PAyL4taYpt via @Siftedeu #Entrepreneurship #Tech",London,en
2022-11-03 21:21:50+00:00,https://twitter.com/kaodro/status/1588280315365462017,kaodro,Mozilla Ventures announced at the Web Summit in Lisbon https://t.co/NY6bTPZ63w,Berlin,en
